# LG	Marker	cM	Scaffold	Scaffold Orientation	Scaffold BP	LG BP	NodeIndex
2	21304	5.38	tig00002745_pilon	+	37537	422784	1
2	21305	5.38	tig00002745_pilon	+	37626	422873	1
2	21306	5.38	tig00002745_pilon	+	37749	422996	1
2	21307	5.38	tig00002745_pilon	+	37947	423194	1
2	21308	5.38	tig00002745_pilon	+	37998	423245	1
2	21309	5.38	tig00002745_pilon	+	58828	444075	1
2	21310	5.38	tig00002745_pilon	+	58849	444096	1
2	21311	5.38	tig00002745_pilon	+	58861	444108	1
2	21312	5.38	tig00002745_pilon	+	58888	444135	1
2	21313	5.38	tig00002745_pilon	+	58891	444138	1
2	21314	5.38	tig00002745_pilon	+	58939	444186	1
2	21315	5.38	tig00002745_pilon	+	59014	444261	1
2	21316	5.38	tig00002745_pilon	+	59057	444304	1
2	21317	5.38	tig00002745_pilon	+	62186	447433	1
2	21318	5.38	tig00002745_pilon	+	62207	447454	1
2	21319	5.38	tig00002745_pilon	+	63216	448463	1
2	21320	5.38	tig00002745_pilon	+	82392	467639	1
2	21330	5.38	tig00002745_pilon	+	100590	485837	1
2	21331	5.38	tig00002745_pilon	+	100619	485866	1
2	21332	5.38	tig00002745_pilon	+	100830	486077	1
2	21333	5.38	tig00002745_pilon	+	106319	491566	1
2	21334	5.38	tig00002745_pilon	+	106425	491672	1
2	21335	5.38	tig00002745_pilon	+	106440	491687	1
2	21336	5.38	tig00002745_pilon	+	106773	492020	1
2	21337	5.38	tig00002745_pilon	+	106845	492092	1
2	21338	5.38	tig00002745_pilon	+	106905	492152	1
2	21339	5.38	tig00002745_pilon	+	107400	492647	1
2	21340	5.38	tig00002745_pilon	+	107722	492969	1
2	5818	5.38	tig00000490_pilon	+	16956	565341	2
2	5819	5.38	tig00000490_pilon	+	17163	565548	2
2	5820	5.38	tig00000490_pilon	+	17270	565655	2
2	5821	5.38	tig00000490_pilon	+	17277	565662	2
2	5822	5.38	tig00000490_pilon	+	17295	565680	2
2	5823	5.38	tig00000490_pilon	+	17299	565684	2
2	5824	5.38	tig00000490_pilon	+	17350	565735	2
2	5825	5.38	tig00000490_pilon	+	17562	565947	2
2	5826	5.38	tig00000490_pilon	+	17598	565983	2
2	5827	5.38	tig00000490_pilon	+	17672	566057	2
2	5828	5.38	tig00000490_pilon	+	17694	566079	2
2	5829	5.38	tig00000490_pilon	+	17698	566083	2
2	5830	5.38	tig00000490_pilon	+	37521	585906	2
2	5831	5.38	tig00000490_pilon	+	37615	586000	2
2	5832	5.38	tig00000490_pilon	+	37707	586092	2
2	5833	5.38	tig00000490_pilon	+	37719	586104	2
2	5834	5.38	tig00000490_pilon	+	37876	586261	2
2	5835	5.38	tig00000490_pilon	+	37891	586276	2
2	5836	5.38	tig00000490_pilon	+	37906	586291	2
2	5837	5.38	tig00000490_pilon	+	37918	586303	2
2	5838	5.38	tig00000490_pilon	+	38104	586489	2
2	5839	5.38	tig00000490_pilon	+	38393	586778	2
2	5840	5.38	tig00000490_pilon	+	38458	586843	2
2	5841	5.38	tig00000490_pilon	+	38526	586911	2
2	5842	5.38	tig00000490_pilon	+	38703	587088	2
2	5843	5.38	tig00000490_pilon	+	38704	587089	2
2	5844	5.38	tig00000490_pilon	+	38741	587126	2
2	5845	5.38	tig00000490_pilon	+	45739	594124	2
2	5846	6.99	tig00000490_pilon	+	46418	594803	2
2	5847	6.99	tig00000490_pilon	+	46617	595002	2
2	5848	6.99	tig00000490_pilon	+	46619	595004	2
2	5849	6.99	tig00000490_pilon	+	46682	595067	2
2	5857	6.99	tig00000490_pilon	+	76407	624792	2
2	5858	6.99	tig00000490_pilon	+	76455	624840	2
2	5859	6.99	tig00000490_pilon	+	76485	624870	2
2	5860	6.99	tig00000490_pilon	+	76509	624894	2
2	5861	6.99	tig00000490_pilon	+	76623	625008	2
2	5862	6.99	tig00000490_pilon	+	76843	625228	2
2	5863	6.99	tig00000490_pilon	+	82083	630468	2
2	5864	6.99	tig00000490_pilon	+	82149	630534	2
2	5865	6.99	tig00000490_pilon	+	82230	630615	2
2	5866	6.99	tig00000490_pilon	+	82260	630645	2
2	5867	6.99	tig00000490_pilon	+	82594	630979	2
2	5868	6.99	tig00000490_pilon	+	82679	631064	2
2	5869	6.99	tig00000490_pilon	+	82697	631082	2
2	5870	6.99	tig00000490_pilon	+	82741	631126	2
2	5871	6.99	tig00000490_pilon	+	82744	631129	2
2	5872	6.99	tig00000490_pilon	+	83030	631415	2
2	5873	6.99	tig00000490_pilon	+	89218	637603	2
2	5882	6.99	tig00000490_pilon	+	111482	659867	2
2	5883	6.99	tig00000490_pilon	+	111486	659871	2
2	5884	6.99	tig00000490_pilon	+	111584	659969	2
2	5885	6.99	tig00000490_pilon	+	111721	660106	2
2	5886	6.99	tig00000490_pilon	+	111729	660114	2
2	5887	6.99	tig00000490_pilon	+	111731	660116	2
2	5888	6.99	tig00000490_pilon	+	111768	660153	2
2	5889	7.53	tig00000490_pilon	+	124481	672866	2
2	5890	7.53	tig00000490_pilon	+	124543	672928	2
2	5891	7.53	tig00000490_pilon	+	124553	672938	2
2	5892	7.53	tig00000490_pilon	+	124981	673366	2
2	5893	7.53	tig00000490_pilon	+	124989	673374	2
2	5894	7.53	tig00000490_pilon	+	124997	673382	2
2	5895	7.53	tig00000490_pilon	+	125001	673386	2
2	5896	7.53	tig00000490_pilon	+	125025	673410	2
2	5897	7.53	tig00000490_pilon	+	125027	673412	2
2	5898	7.53	tig00000490_pilon	+	125039	673424	2
2	5899	7.53	tig00000490_pilon	+	125051	673436	2
2	5900	7.53	tig00000490_pilon	+	125095	673480	2
2	5901	7.53	tig00000490_pilon	+	125265	673650	2
2	5914	7.53	tig00000490_pilon	+	139940	688325	2
2	5915	7.53	tig00000490_pilon	+	139973	688358	2
2	5916	7.53	tig00000490_pilon	+	140002	688387	2
2	5917	7.53	tig00000490_pilon	+	140005	688390	2
2	5918	7.53	tig00000490_pilon	+	140021	688406	2
2	5919	7.53	tig00000490_pilon	+	140037	688422	2
2	5920	7.53	tig00000490_pilon	+	140062	688447	2
2	5921	7.53	tig00000490_pilon	+	140107	688492	2
2	5922	7.53	tig00000490_pilon	+	140171	688556	2
2	5923	7.53	tig00000490_pilon	+	140181	688566	2
2	5924	7.53	tig00000490_pilon	+	140204	688589	2
2	5925	7.53	tig00000490_pilon	+	140237	688622	2
2	5926	7.53	tig00000490_pilon	+	140305	688690	2
2	5927	7.53	tig00000490_pilon	+	140422	688807	2
2	5928	7.53	tig00000490_pilon	+	140441	688826	2
2	5929	7.53	tig00000490_pilon	+	140443	688828	2
2	5930	7.53	tig00000490_pilon	+	140445	688830	2
2	5931	7.53	tig00000490_pilon	+	140458	688843	2
2	5932	7.53	tig00000490_pilon	+	140476	688861	2
2	5933	7.53	tig00000490_pilon	+	140478	688863	2
2	5934	7.53	tig00000490_pilon	+	140503	688888	2
2	5935	7.53	tig00000490_pilon	+	140523	688908	2
2	5936	7.53	tig00000490_pilon	+	140533	688918	2
2	5937	7.53	tig00000490_pilon	+	140562	688947	2
2	5938	7.53	tig00000490_pilon	+	140566	688951	2
2	5939	7.53	tig00000490_pilon	+	140581	688966	2
2	5940	7.53	tig00000490_pilon	+	140587	688972	2
2	5941	7.53	tig00000490_pilon	+	140607	688992	2
2	5942	7.53	tig00000490_pilon	+	140610	688995	2
2	5943	7.53	tig00000490_pilon	+	140622	689007	2
2	5944	7.53	tig00000490_pilon	+	140642	689027	2
2	5945	7.53	tig00000490_pilon	+	140776	689161	2
2	5946	7.53	tig00000490_pilon	+	140800	689185	2
2	5947	7.53	tig00000490_pilon	+	140802	689187	2
2	5948	7.53	tig00000490_pilon	+	140810	689195	2
2	5949	7.53	tig00000490_pilon	+	140831	689216	2
2	5950	7.53	tig00000490_pilon	+	140849	689234	2
2	5951	7.53	tig00000490_pilon	+	140850	689235	2
2	5952	7.53	tig00000490_pilon	+	140871	689256	2
2	5953	7.53	tig00000490_pilon	+	140877	689262	2
2	5954	7.53	tig00000490_pilon	+	141133	689518	2
2	5961	7.53	tig00000490_pilon	+	144264	692649	2
2	5962	7.53	tig00000490_pilon	+	144414	692799	2
2	5963	7.53	tig00000490_pilon	+	144484	692869	2
2	5964	7.53	tig00000490_pilon	+	144549	692934	2
2	5965	8.61	tig00000490_pilon	+	148193	696578	2
2	5966	8.61	tig00000490_pilon	+	148357	696742	2
2	5967	8.61	tig00000490_pilon	+	148439	696824	2
2	5968	8.61	tig00000490_pilon	+	148520	696905	2
2	5969	8.61	tig00000490_pilon	+	148632	697017	2
2	5970	8.61	tig00000490_pilon	+	148648	697033	2
2	5971	8.61	tig00000490_pilon	+	148698	697083	2
2	5972	8.61	tig00000490_pilon	+	148914	697299	2
2	5973	8.61	tig00000490_pilon	+	148938	697323	2
2	5983	9.14	tig00000490_pilon	+	182593	730978	2
2	5995	9.14	tig00000490_pilon	+	219301	767686	2
2	5996	9.14	tig00000490_pilon	+	219657	768042	2
2	5997	9.14	tig00000490_pilon	+	219733	768118	2
2	5998	9.14	tig00000490_pilon	+	257640	806025	2
2	6045	9.14	tig00000490_pilon	+	308741	857126	2
2	6047	10.22	tig00000490_pilon	+	320146	868531	2
2	6048	10.22	tig00000490_pilon	+	320378	868763	2
2	6089	10.22	tig00000490_pilon	+	367983	916368	2
2	6090	10.22	tig00000490_pilon	+	368012	916397	2
2	6091	10.22	tig00000490_pilon	+	368072	916457	2
2	6092	10.22	tig00000490_pilon	+	368114	916499	2
2	6093	10.22	tig00000490_pilon	+	368156	916541	2
2	6094	10.22	tig00000490_pilon	+	368198	916583	2
2	6095	10.22	tig00000490_pilon	+	368378	916763	2
2	6096	10.22	tig00000490_pilon	+	368484	916869	2
2	6097	10.22	tig00000490_pilon	+	368501	916886	2
2	6098	10.22	tig00000490_pilon	+	368533	916918	2
2	6099	10.22	tig00000490_pilon	+	368565	916950	2
2	6100	10.22	tig00000490_pilon	+	368588	916973	2
2	6101	11.29	tig00000490_pilon	+	370195	918580	2
2	6102	11.29	tig00000490_pilon	+	370257	918642	2
2	6103	11.29	tig00000490_pilon	+	370281	918666	2
2	6104	11.29	tig00000490_pilon	+	370290	918675	2
2	6105	11.29	tig00000490_pilon	+	370335	918720	2
2	6106	11.29	tig00000490_pilon	+	370338	918723	2
2	6107	11.29	tig00000490_pilon	+	370356	918741	2
2	6108	11.29	tig00000490_pilon	+	370611	918996	2
2	6109	11.29	tig00000490_pilon	+	370630	919015	2
2	6110	11.29	tig00000490_pilon	+	370712	919097	2
2	6111	11.29	tig00000490_pilon	+	370739	919124	2
2	6112	11.29	tig00000490_pilon	+	370773	919158	2
2	6113	11.29	tig00000490_pilon	+	370847	919232	2
2	6114	11.29	tig00000490_pilon	+	370924	919309	2
2	6125	11.29	tig00000490_pilon	+	373663	922048	2
2	6126	11.29	tig00000490_pilon	+	373672	922057	2
2	6127	11.29	tig00000490_pilon	+	373714	922099	2
2	6128	11.29	tig00000490_pilon	+	373876	922261	2
2	6129	11.29	tig00000490_pilon	+	373879	922264	2
2	6130	11.29	tig00000490_pilon	+	373889	922274	2
2	6131	11.29	tig00000490_pilon	+	374661	923046	2
2	6132	11.29	tig00000490_pilon	+	374696	923081	2
2	6133	11.29	tig00000490_pilon	+	374697	923082	2
2	6134	11.29	tig00000490_pilon	+	374709	923094	2
2	6135	11.29	tig00000490_pilon	+	374753	923138	2
2	6136	12.37	tig00000490_pilon	+	401602	949987	2
2	6137	12.37	tig00000490_pilon	+	401638	950023	2
2	6138	12.37	tig00000490_pilon	+	401656	950041	2
2	6139	12.37	tig00000490_pilon	+	401775	950160	2
2	6140	12.37	tig00000490_pilon	+	401776	950161	2
2	6141	12.37	tig00000490_pilon	+	401877	950262	2
2	6142	12.37	tig00000490_pilon	+	401902	950287	2
2	6143	12.37	tig00000490_pilon	+	402043	950428	2
2	6144	12.37	tig00000490_pilon	+	402135	950520	2
2	6145	12.37	tig00000490_pilon	+	402225	950610	2
2	6146	12.37	tig00000490_pilon	+	402361	950746	2
2	6147	12.37	tig00000490_pilon	+	402505	950890	2
2	6161	12.37	tig00000490_pilon	+	407175	955560	2
2	6162	12.37	tig00000490_pilon	+	407557	955942	2
2	6163	12.37	tig00000490_pilon	+	407580	955965	2
2	6164	12.37	tig00000490_pilon	+	407686	956071	2
2	6165	12.37	tig00000490_pilon	+	407742	956127	2
2	6166	12.37	tig00000490_pilon	+	407749	956134	2
2	6167	12.37	tig00000490_pilon	+	407762	956147	2
2	6168	12.37	tig00000490_pilon	+	407785	956170	2
2	6174	12.37	tig00000490_pilon	+	410182	958567	2
2	6175	12.37	tig00000490_pilon	+	410199	958584	2
2	6176	12.37	tig00000490_pilon	+	410239	958624	2
2	6177	12.37	tig00000490_pilon	+	410383	958768	2
2	6178	12.37	tig00000490_pilon	+	410384	958769	2
2	6179	12.37	tig00000490_pilon	+	410558	958943	2
2	6180	12.37	tig00000490_pilon	+	410573	958958	2
2	6181	12.37	tig00000490_pilon	+	410584	958969	2
2	6182	12.37	tig00000490_pilon	+	410591	958976	2
2	6183	12.37	tig00000490_pilon	+	410638	959023	2
2	6184	12.37	tig00000490_pilon	+	410686	959071	2
2	6185	12.37	tig00000490_pilon	+	410687	959072	2
2	6186	12.37	tig00000490_pilon	+	410693	959078	2
2	6187	12.37	tig00000490_pilon	+	410856	959241	2
2	6188	12.37	tig00000490_pilon	+	410887	959272	2
2	6189	12.37	tig00000490_pilon	+	410913	959298	2
2	6190	12.37	tig00000490_pilon	+	410919	959304	2
2	6191	12.91	tig00000490_pilon	+	429935	978320	2
2	6199	13.98	tig00000490_pilon	+	506085	1054470	2
2	6200	13.98	tig00000490_pilon	+	506148	1054533	2
2	6209	15.06	tig00000490_pilon	+	547159	1095544	2
2	6210	15.06	tig00000490_pilon	+	547405	1095790	2
2	6211	15.06	tig00000490_pilon	+	547495	1095880	2
2	6212	15.06	tig00000490_pilon	+	547664	1096049	2
2	6213	15.06	tig00000490_pilon	+	548256	1096641	2
2	6214	15.06	tig00000490_pilon	+	548301	1096686	2
2	6215	15.06	tig00000490_pilon	+	565271	1113656	2
2	6216	15.06	tig00000490_pilon	+	565304	1113689	2
2	6217	15.06	tig00000490_pilon	+	565376	1113761	2
2	6218	15.06	tig00000490_pilon	+	565410	1113795	2
2	6219	15.06	tig00000490_pilon	+	565436	1113821	2
2	6220	15.06	tig00000490_pilon	+	565466	1113851	2
2	6221	15.06	tig00000490_pilon	+	565875	1114260	2
2	6222	15.06	tig00000490_pilon	+	565905	1114290	2
2	6223	16.13	tig00000490_pilon	+	590681	1139066	2
2	6224	16.13	tig00000490_pilon	+	590701	1139086	2
2	6225	16.67	tig00000490_pilon	+	591041	1139426	2
2	6226	16.67	tig00000490_pilon	+	591698	1140083	2
2	6227	16.67	tig00000490_pilon	+	591911	1140296	2
2	6266	16.67	tig00000490_pilon	+	614831	1163216	2
2	6267	16.67	tig00000490_pilon	+	614922	1163307	2
2	6276	16.67	tig00000490_pilon	+	628745	1177130	2
2	6277	16.67	tig00000490_pilon	+	628844	1177229	2
2	6278	16.67	tig00000490_pilon	+	628916	1177301	2
2	6279	16.67	tig00000490_pilon	+	628929	1177314	2
2	6303	16.67	tig00000490_pilon	+	633010	1181395	2
2	6304	16.67	tig00000490_pilon	+	633307	1181692	2
2	6305	16.67	tig00000490_pilon	+	633466	1181851	2
2	6306	16.67	tig00000490_pilon	+	633623	1182008	2
2	6307	16.67	tig00000490_pilon	+	633664	1182049	2
2	6308	16.67	tig00000490_pilon	+	633668	1182053	2
2	6309	16.67	tig00000490_pilon	+	638067	1186452	2
2	6310	16.67	tig00000490_pilon	+	638151	1186536	2
2	6311	16.67	tig00000490_pilon	+	638194	1186579	2
2	6312	16.67	tig00000490_pilon	+	638316	1186701	2
2	6313	16.67	tig00000490_pilon	+	638397	1186782	2
2	6314	16.67	tig00000490_pilon	+	638477	1186862	2
2	6315	16.67	tig00000490_pilon	+	638483	1186868	2
2	6316	16.67	tig00000490_pilon	+	638510	1186895	2
2	6317	16.67	tig00000490_pilon	+	638546	1186931	2
2	6318	16.67	tig00000490_pilon	+	638685	1187070	2
2	6319	16.67	tig00000490_pilon	+	638697	1187082	2
2	6320	16.67	tig00000490_pilon	+	638715	1187100	2
2	6321	16.67	tig00000490_pilon	+	638723	1187108	2
2	6322	16.67	tig00000490_pilon	+	638727	1187112	2
2	6323	16.67	tig00000490_pilon	+	638753	1187138	2
2	6324	16.67	tig00000490_pilon	+	638792	1187177	2
2	6325	16.67	tig00000490_pilon	+	638830	1187215	2
2	6326	16.67	tig00000490_pilon	+	638865	1187250	2
2	6327	16.67	tig00000490_pilon	+	638874	1187259	2
2	6328	16.67	tig00000490_pilon	+	638887	1187272	2
2	6381	16.67	tig00000490_pilon	+	778068	1326453	2
2	6382	16.67	tig00000490_pilon	+	778256	1326641	2
2	6383	17.21	tig00000490_pilon	+	780582	1328967	2
2	6384	17.21	tig00000490_pilon	+	780809	1329194	2
2	6385	18.28	tig00000490_pilon	+	782409	1330794	2
2	6386	18.28	tig00000490_pilon	+	782419	1330804	2
2	6387	18.28	tig00000490_pilon	+	786523	1334908	2
2	6388	18.28	tig00000490_pilon	+	786536	1334921	2
2	6389	18.82	tig00000490_pilon	+	809401	1357786	2
2	6390	18.82	tig00000490_pilon	+	809415	1357800	2
2	6391	18.82	tig00000490_pilon	+	809439	1357824	2
2	6460	18.82	tig00000490_pilon	+	848666	1397051	2
2	6461	18.82	tig00000490_pilon	+	848732	1397117	2
2	6463	18.82	tig00000490_pilon	+	873787	1422172	2
2	6464	18.82	tig00000490_pilon	+	873831	1422216	2
2	6468	18.82	tig00000490_pilon	+	891934	1440319	2
2	6513	18.82	tig00000490_pilon	+	1049902	1598287	2
2	6514	18.82	tig00000490_pilon	+	1049947	1598332	2
2	7086	20.97	tig00000547_pilon	+	166598	1813119	3
2	7087	20.97	tig00000547_pilon	+	166751	1813272	3
2	7088	22.05	tig00000547_pilon	+	222772	1869293	3
2	7089	22.05	tig00000547_pilon	+	222887	1869408	3
2	7090	22.05	tig00000547_pilon	+	222888	1869409	3
2	7091	22.05	tig00000547_pilon	+	223049	1869570	3
2	7092	22.05	tig00000547_pilon	+	223066	1869587	3
2	7093	22.05	tig00000547_pilon	+	223073	1869594	3
2	7094	22.05	tig00000547_pilon	+	223083	1869604	3
2	7095	22.05	tig00000547_pilon	+	223096	1869617	3
2	7096	22.05	tig00000547_pilon	+	223130	1869651	3
2	7097	22.05	tig00000547_pilon	+	223248	1869769	3
2	7098	22.05	tig00000547_pilon	+	223324	1869845	3
2	7099	22.05	tig00000547_pilon	+	223407	1869928	3
2	7100	22.05	tig00000547_pilon	+	237354	1883875	3
2	7101	22.58	tig00000547_pilon	+	238338	1884859	3
2	7102	22.58	tig00000547_pilon	+	238343	1884864	3
2	7103	22.58	tig00000547_pilon	+	238387	1884908	3
2	7104	22.58	tig00000547_pilon	+	238444	1884965	3
2	7105	22.58	tig00000547_pilon	+	238468	1884989	3
2	7106	22.58	tig00000547_pilon	+	238470	1884991	3
2	7110	22.58	tig00000547_pilon	+	265572	1912093	3
2	7111	22.58	tig00000547_pilon	+	265609	1912130	3
2	7112	22.58	tig00000547_pilon	+	265768	1912289	3
2	7113	22.58	tig00000547_pilon	+	265801	1912322	3
2	7114	22.58	tig00000547_pilon	+	265854	1912375	3
2	7115	22.58	tig00000547_pilon	+	265891	1912412	3
2	7116	22.58	tig00000547_pilon	+	265894	1912415	3
2	7117	22.58	tig00000547_pilon	+	265900	1912421	3
2	7156	22.58	tig00000547_pilon	+	308973	1955494	3
2	7157	22.58	tig00000547_pilon	+	309068	1955589	3
2	7158	22.58	tig00000547_pilon	+	309084	1955605	3
2	7159	22.58	tig00000547_pilon	+	309094	1955615	3
2	7160	22.58	tig00000547_pilon	+	309141	1955662	3
2	7161	22.58	tig00000547_pilon	+	309170	1955691	3
2	7162	22.58	tig00000547_pilon	+	309233	1955754	3
2	7163	22.58	tig00000547_pilon	+	309343	1955864	3
2	7164	22.58	tig00000547_pilon	+	309366	1955887	3
2	7165	22.58	tig00000547_pilon	+	309398	1955919	3
2	7166	22.58	tig00000547_pilon	+	309400	1955921	3
2	7167	22.58	tig00000547_pilon	+	309414	1955935	3
2	7168	22.58	tig00000547_pilon	+	309431	1955952	3
2	7169	22.58	tig00000547_pilon	+	309451	1955972	3
2	7170	22.58	tig00000547_pilon	+	309464	1955985	3
2	7171	22.58	tig00000547_pilon	+	309566	1956087	3
2	7172	22.58	tig00000547_pilon	+	309584	1956105	3
2	7173	22.58	tig00000547_pilon	+	309599	1956120	3
2	7174	22.58	tig00000547_pilon	+	309632	1956153	3
2	7175	22.58	tig00000547_pilon	+	309657	1956178	3
2	7181	22.58	tig00000547_pilon	+	338006	1984527	3
2	7182	22.58	tig00000547_pilon	+	338177	1984698	3
2	7183	22.58	tig00000547_pilon	+	342129	1988650	3
2	7184	22.58	tig00000547_pilon	+	342175	1988696	3
2	7185	22.58	tig00000547_pilon	+	342536	1989057	3
2	7186	22.58	tig00000547_pilon	+	342951	1989472	3
2	7187	22.58	tig00000547_pilon	+	342966	1989487	3
2	7191	22.58	tig00000547_pilon	+	347760	1994281	3
2	7192	22.58	tig00000547_pilon	+	347937	1994458	3
2	7193	22.58	tig00000547_pilon	+	348059	1994580	3
2	7194	22.58	tig00000547_pilon	+	348305	1994826	3
2	7195	22.58	tig00000547_pilon	+	348722	1995243	3
2	7196	22.58	tig00000547_pilon	+	348921	1995442	3
2	7197	22.58	tig00000547_pilon	+	348953	1995474	3
2	7202	22.58	tig00000547_pilon	+	354566	2001087	3
2	7203	22.58	tig00000547_pilon	+	354575	2001096	3
2	7204	22.58	tig00000547_pilon	+	354583	2001104	3
2	7205	22.58	tig00000547_pilon	+	354591	2001112	3
2	7206	22.58	tig00000547_pilon	+	354604	2001125	3
2	7207	22.58	tig00000547_pilon	+	354619	2001140	3
2	7208	22.58	tig00000547_pilon	+	354871	2001392	3
2	7229	23.66	tig00000547_pilon	+	378118	2024639	3
2	7230	23.66	tig00000547_pilon	+	378425	2024946	3
2	7231	23.66	tig00000547_pilon	+	378814	2025335	3
2	7232	23.66	tig00000547_pilon	+	380740	2027261	3
2	7233	23.66	tig00000547_pilon	+	380927	2027448	3
2	7260	23.66	tig00000547_pilon	+	407583	2054104	3
2	7261	23.66	tig00000547_pilon	+	407627	2054148	3
2	7262	23.66	tig00000547_pilon	+	407700	2054221	3
2	7263	23.66	tig00000547_pilon	+	407748	2054269	3
2	7281	24.2	tig00000547_pilon	+	479167	2125688	3
2	7282	24.2	tig00000547_pilon	+	479235	2125756	3
2	7283	24.2	tig00000547_pilon	+	479254	2125775	3
2	7284	24.2	tig00000547_pilon	+	479293	2125814	3
2	7285	25.27	tig00000547_pilon	+	493872	2140393	3
2	7286	25.27	tig00000547_pilon	+	493888	2140409	3
2	7287	25.27	tig00000547_pilon	+	493944	2140465	3
2	7288	25.27	tig00000547_pilon	+	494054	2140575	3
2	7289	25.27	tig00000547_pilon	+	494074	2140595	3
2	7290	25.27	tig00000547_pilon	+	499570	2146091	3
2	7291	25.27	tig00000547_pilon	+	499643	2146164	3
2	7292	25.27	tig00000547_pilon	+	499748	2146269	3
2	7293	25.27	tig00000547_pilon	+	499798	2146319	3
2	7294	25.27	tig00000547_pilon	+	499843	2146364	3
2	7295	25.27	tig00000547_pilon	+	499845	2146366	3
2	7296	25.27	tig00000547_pilon	+	500201	2146722	3
2	7297	25.27	tig00000547_pilon	+	500296	2146817	3
2	7298	25.27	tig00000547_pilon	+	500315	2146836	3
2	7299	25.27	tig00000547_pilon	+	500371	2146892	3
2	7300	25.27	tig00000547_pilon	+	500434	2146955	3
2	7301	25.27	tig00000547_pilon	+	535650	2182171	3
2	7302	26.89	tig00000547_pilon	+	545093	2191614	3
2	7303	26.89	tig00000547_pilon	+	545279	2191800	3
2	7304	26.89	tig00000547_pilon	+	545299	2191820	3
2	7305	26.89	tig00000547_pilon	+	545538	2192059	3
2	7320	26.89	tig00000547_pilon	+	694714	2341235	3
2	7321	26.89	tig00000547_pilon	+	694873	2341394	3
2	7322	26.89	tig00000547_pilon	+	694957	2341478	3
2	7353	26.89	tig00000547_pilon	+	826255	2472776	3
2	7354	26.89	tig00000547_pilon	+	826414	2472935	3
2	7355	26.89	tig00000547_pilon	+	826648	2473169	3
2	7356	26.89	tig00000547_pilon	+	830143	2476664	3
2	7357	26.89	tig00000547_pilon	+	830161	2476682	3
2	7358	26.89	tig00000547_pilon	+	830176	2476697	3
2	7359	26.89	tig00000547_pilon	+	830968	2477489	3
2	7361	26.89	tig00000547_pilon	+	842013	2488534	3
2	7362	26.89	tig00000547_pilon	+	842235	2488756	3
2	7363	26.89	tig00000547_pilon	+	842450	2488971	3
2	7364	26.89	tig00000547_pilon	+	842607	2489128	3
2	7365	26.89	tig00000547_pilon	+	843024	2489545	3
2	7366	26.89	tig00000547_pilon	+	843277	2489798	3
2	7367	26.89	tig00000547_pilon	+	843354	2489875	3
2	7368	26.89	tig00000547_pilon	+	843407	2489928	3
2	7369	26.89	tig00000547_pilon	+	843423	2489944	3
2	7392	26.89	tig00000547_pilon	+	900136	2546657	3
2	7393	26.89	tig00000547_pilon	+	900399	2546920	3
2	7394	26.89	tig00000547_pilon	+	900662	2547183	3
2	7395	26.89	tig00000547_pilon	+	900734	2547255	3
2	7396	26.89	tig00000547_pilon	+	900779	2547300	3
2	7397	26.89	tig00000547_pilon	+	900923	2547444	3
